Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,AGE-RAGE signaling pathway in diabetic complications,-0.5233496671681381,-1.5431867176933989,0.04970178926441352,0.1608238081962643,0.858,9/13,32.50%,JAK2;CCND1;COL4A2;AKT2;CDK4;COL4A1;CDKN1B;IL6;KRAS
prerank,MAPK signaling pathway,-0.3848481309873868,-1.5424343193179482,0.03468208092485549,0.1568964868727902,0.858,12/38,15.40%,FGF19;EGFR;CACNB1;PAK1;RAP1B;IKBKB;FGF3;MAP4K1;AKT2;STK4;PTPRR;MET
prerank,Proteoglycans in cancer,-0.4097789990413999,-1.5420139525032563,0.038696537678207736,0.1528411639654399,0.858,11/30,17.53%,CCND1;EGFR;PAK1;ANK1;RPS6KB1;CTTN;MIR21;AKT2;TWIST1;MET;MDM2
prerank,Taste transduction,0.4222181981795183,1.537802132322544,0.021551724137931036,1.0,0.846,13/24,30.21%,HTR3E;TAS2R46;TAS2R19;HTR3D;TAS2R31;TAS2R42;GNB3;TAS2R43;TAS2R14;TAS2R13;TAS2R7;P2RY1;TAS2R10
prerank,Insulin signaling pathway,-0.4614011110873159,-1.532259256384519,0.04780114722753346,0.15835207245159852,0.871,7/19,12.54%,PHKG1;IKBKB;PRKAB2;IRS2;PTPN1;RPS6KB1;AKT2
prerank,Hepatitis B,-0.450707462130966,-1.5297597626578519,0.038910505836575876,0.1565626645602949,0.872,7/20,12.54%,JAK2;CCNE1;FADD;IKBKB;VDAC3;E2F3;AKT2
prerank,Autophagy,-0.4918688362374698,-1.5285031547441756,0.05108055009823183,0.15414601927240157,0.875,5/15,12.54%,IRS2;LAMP1;RPS6KB1;VMP1;AKT2
prerank,Human T-cell leukemia virus 1 infection,-0.38803254701802864,-1.5127234902529176,0.04143126177024482,0.16505287870809196,0.884,12/34,16.27%,POLB;CCND1;CCNE1;IKBKB;CDKN2B;VDAC3;E2F3;AKT2;CDKN2A;TRRAP;CDK4;MMP7
prerank,Tight junction,-0.4295865744992333,-1.510527550025359,0.04206500956022945,0.16361092915826472,0.887,8/23,16.13%,CCND1;PRKAB2;CTTN;ACTN4;GATA4;F11R;CDK4;ARPC1A
prerank,Dopaminergic synapse,-0.4643671158907844,-1.4977344292352226,0.055970149253731345,0.17195558230313365,0.903,8/16,24.48%,PPP1R1B;SLC6A3;KIF5A;AKT2;GNG11;GNAS;GNGT1;GNG4
prerank,p53 signaling pathway,-0.4965715388412261,-1.488518302719161,0.05622489959839357,0.17628923423588916,0.912,6/13,17.53%,CCND1;CCNE1;CDK6;CDKN2A;CDK4;MDM2
prerank,Calcium signaling pathway,-0.3791361234603421,-1.4813067133998925,0.047619047619047616,0.1800010372285254,0.923,14/34,27.45%,PHKG1;FGF19;EGFR;FGF3;MYLK2;ADRB3;VDAC3;MET;GNAS;ADCY2;RYR2;TPCN2;PLCZ1;ERBB2
prerank,Epstein-Barr virus infection,-0.3945333117511308,-1.470370179388818,0.048582995951417005,0.18659430889552006,0.932,11/29,19.43%,CCND1;CCNE1;FADD;IKBKB;CDK6;PSMD8;E2F3;AKT2;CDK4;MDM2;PSMC4
prerank,Amoebiasis,-0.5196245079913138,-1.4701118721877042,0.06779661016949153,0.18287657119307643,0.932,6/11,20.76%,IFNG;COL4A2;ACTN4;C9;COL4A1;GNAS
prerank,RNA transport,0.3866334873561349,1.455190114997184,0.056640625,1.0,0.941,9/27,11.11%,PABPC1L;POP1;EIF4G1;EIF2B5;PABPC1;EIF4A2;SENP2;EIF3E;NUP210L
prerank,Adipocytokine signaling pathway,-0.4884821287708069,-1.4522582826640864,0.08364312267657993,0.19824310293958375,0.951,6/14,12.54%,JAK2;IKBKB;PRKAB2;IRS2;CPT1A;AKT2
prerank,Th17 cell differentiation,-0.46705035952437024,-1.451261562551199,0.05725190839694656,0.19524896144169446,0.952,10/15,29.44%,JAK2;IFNG;IKBKB;IL22;RARA;RXRG;AHR;IL1RAP;CD4;IL6
prerank,Ras signaling pathway,-0.3584894271003098,-1.4446360909864355,0.05343511450381679,0.1988945130448177,0.956,12/39,15.40%,GAB2;FGF19;EGFR;PAK1;RAP1B;IKBKB;FGF3;RAPGEF5;AKT2;GNG11;STK4;MET
prerank,Spliceosome,0.4713817687701958,1.4403359376122047,0.07707910750507099,0.8209346910553774,0.953,6/14,18.73%,TRA2B;HSPA6;SRSF6;SNRPE;RBM8A;CTNNBL1
prerank,Ribosome,-0.419729705523035,-1.4361804398819864,0.06769825918762089,0.20395208004212745,0.959,6/19,15.10%,RPS21;MRPS12;MRPL21;RPL19;MRPL36;RPL37
prerank,Cushing syndrome,-0.36672081478282487,-1.4154948256061575,0.07072691552062868,0.22487841898212682,0.97,16/31,29.17%,CCND1;CCNE1;EGFR;RAP1B;CDK6;CDKN2B;ASH2L;E2F3;CDKN2A;CDK4;GNAS;ADCY2;AHR;CYP11B1;STAR;CDKN1B
prerank,Hepatocellular carcinoma,-0.3716953531865918,-1.3813674052319524,0.07661290322580645,0.2640234907711211,0.977,9/27,15.70%,CCND1;EGFR;CDK6;RPS6KB1;E2F3;AKT2;CDKN2A;MET;CDK4
