Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein Import Into Nucleus (GO:0006606),-0.3838385524470854,-1.0476577414476835,0.395112016293279,0.7147456413260068,1.0,5/10,25.12%,IPO8;E2F3;STK4;NUP107;KPNA7
prerank,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.35570638821656136,1.0469988650155098,0.4087301587301587,1.0,1.0,4/13,11.18%,IGF2BP2;MRPL13;GAPDH;ADIPOQ
prerank,Nitrogen Compound Transport (GO:0071705),-0.33083556200944475,-1.0447014863163715,0.3785425101214575,0.7185579171449216,1.0,6/15,27.84%,SLC6A3;NRG1;SLC6A13;SLC6A18;TXNIP;SLC6A19
prerank,Defense Response To Symbiont (GO:0140546),-0.3139702995134377,-1.044555902039535,0.37549407114624506,0.7157760572588394,1.0,4/20,8.18%,FADD;IFNL1;LYST;IFNL3
prerank,Cardiac Muscle Tissue Development (GO:0048738),-0.36646821518242484,-1.0443427399978504,0.3673913043478261,0.7131655541321972,1.0,4/11,11.38%,TCAP;MYLK2;NRG1;GATA4
prerank,Protein Localization To Plasma Membrane (GO:0072659),-0.2886324523717362,-1.0437272911624287,0.39,0.7084433098735353,1.0,10/25,25.68%,PDZK1;IKBKB;GAS6;ANK1;F11R;S100A10;NKD2;PKP2;SMURF1;TNIK
prerank,Protein Localization To Cell Periphery (GO:1990778),-0.2886324523717362,-1.0437272911624287,0.39,0.7084433098735353,1.0,10/25,25.68%,PDZK1;IKBKB;GAS6;ANK1;F11R;S100A10;NKD2;PKP2;SMURF1;TNIK
prerank,Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),-0.3367298946775889,-1.0429081354090508,0.38519924098671726,0.7073354514045684,1.0,5/14,14.50%,FGF19;ZNF622;MFHAS1;BIRC7;IL26
prerank,Myelination (GO:0042552),-0.3608351069282593,-1.041479986446643,0.392578125,0.7075861151232561,1.0,8/12,28.31%,ACER3;MYOC;NFASC;SIRT2;ARHGEF10;MPZ;TPPP;LGI4
prerank,Establishment Of Protein Localization To Organelle (GO:0072594),-0.3416170823836979,-1.0413128148784951,0.38866396761133604,0.7049484803438569,1.0,7/14,25.12%,IPO8;LAMP1;E2F3;STK4;NUP107;RYR2;KPNA7
prerank,Regulation Of Cellular Component Organization (GO:0051128),-0.3188398328107888,-1.0412862418565325,0.40458015267175573,0.7019975932618526,1.0,4/18,10.08%,RAP1B;URI1;PTPN1;NRG1
prerank,Positive Regulation Of Protein Phosphorylation (GO:0001934),-0.23151041673350803,-1.0398901693457678,0.3837429111531191,0.702150175210362,1.0,14/64,14.54%,JAK2;CCND1;AGAP2;FGF19;EGFR;GPNMB;CALCR;PAK1;GAS6;FGF3;GDF5;CSF3;AKT2;STK4
prerank,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),-0.2976349768805955,-1.0395654751444687,0.3799212598425197,0.6998098687821155,1.0,5/22,10.71%,JAK2;SFRP1;EGFR;NRG1;CSF3
prerank,Regulation Of Double-Strand Break Repair (GO:2000779),0.336166727495918,1.0389935983802105,0.38415841584158417,1.0,1.0,6/15,22.79%,UBR5;VPS72;YEATS4;RAD51AP1;ACTL6A;RTEL1
prerank,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),0.3206631862305246,1.0378713806005182,0.41025641025641024,1.0,1.0,5/16,10.94%,FITM2;EPHB3;OR10J5;SDC2;BCL6
prerank,Negative Regulation Of Protein Phosphorylation (GO:0001933),-0.3237801796017134,-1.037533723310203,0.3821292775665399,0.7014136023664483,1.0,7/16,25.98%,SFRP1;PPP1R15B;SIRT2;CAMK2N2;DBNDD2;PRKDC;DEPTOR
prerank,Regulation Of Defense Response (GO:0031347),-0.3557346119164624,-1.0372895321718776,0.39250493096646943,0.6989983091536082,1.0,3/11,9.51%,JAK2;BIRC3;BIRC2
prerank,Intracellular Calcium Ion Homeostasis (GO:0006874),0.3317764335952642,1.0368716191150467,0.4021276595744681,1.0,1.0,9/15,32.34%,EDN3;ATP13A5;ATP13A4;TMCO1;ATP2B4;ATP1B1;ATP13A3;TRPA1;TMEM64
prerank,Vesicle Organization (GO:0016050),0.33779123812981604,1.033329691625829,0.4096638655462185,1.0,1.0,7/14,29.14%,PLEKHF2;TSNARE1;RAB22A;TRAPPC9;LAPTM4B;AP2M1;ARFGEF2
prerank,Negative Regulation Of Hydrolase Activity (GO:0051346),-0.37826007668838924,-1.032780077159899,0.41020408163265304,0.7062430898140315,1.0,3/10,12.01%,BCAS3;URI1;USP17L2
prerank,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),-0.36197568782823186,-1.0313808668179743,0.4091816367265469,0.7064838695828779,1.0,2/11,10.08%,IFNG;NRG1
prerank,mRNA Transport (GO:0051028),-0.3779350244770805,-1.0302942236151658,0.4168336673346693,0.7059677908468429,1.0,4/10,29.94%,CASC3;NUP107;MAGOHB;RAE1
prerank,Regulation Of Cation Channel Activity (GO:2001257),0.34009155359220133,1.0256387141216832,0.4234592445328032,1.0,1.0,6/13,22.02%,DLG1;KCNS2;JPH1;FGF12;KCNG1;MMP9
prerank,Cellular Response To Cytokine Stimulus (GO:0071345),-0.2569210979316966,-1.0253018298012586,0.41523809523809524,0.7144044679068302,1.0,7/38,13.64%,JAK2;SFRP1;IKBKB;GAS6;NR1D1;CSF3;LIFR
prerank,Regulation Of Transcription By RNA Polymerase II (GO:0006357),-0.18034833382311155,-1.0243075583693426,0.37433155080213903,0.7136802572846629,1.0,48/247,15.70%,CCND1;ZNF254;MED1;IFNG;EGFR;HMGA2;SOX4;FADD;ZNF536;KLF12;LEUTX;IKBKB;IKZF3;YAP1;THAP1;SOX1;CNOT2;BCAS3;SUPT5H;ZNF639;CYP27B1;KLF5;TFDP1;SLC2A4RG;URI1;CDK12;AEBP2;NR1D1;MRPL36;THRA;CSF3;RARA;GATA4;E2F3;FERD3L;TWIST1;TNKS;ZNF383;ZNF705B;TGIF2;IL26;TRRAP;NCOA6;NEUROD2;GLIS3;MET;ING1;CDK4
prerank,Cellular Response To Insulin Stimulus (GO:0032869),-0.3258296092106688,-1.0232257334993913,0.41818181818181815,0.7130872567619146,1.0,7/15,27.88%,GRB7;IRS2;RPS6KB1;AKT2;PRKDC;HDAC9;USF1
prerank,Protein Localization To Organelle (GO:0033365),0.30597261192405806,1.0166187869538428,0.439918533604888,1.0,1.0,4/16,12.18%,PEX2;SYS1;RCSD1;LMNA
prerank,Regulation Of Interleukin-1 Beta Production (GO:0032651),-0.37300221002321915,-1.015039278012953,0.4209486166007905,0.7285722673025068,1.0,2/10,1.76%,JAK2;IFNG
prerank,Potassium Ion Transport (GO:0006813),0.2658804679614245,1.0145230409658945,0.4106090373280943,1.0,1.0,16/31,35.83%,KCNMB2;KCNS2;KCNJ8;ATP1A4;KCNG1;KCNB2;SLC9A8;LRRC52;KCNMB3;KCNK9;KCNN3;KCNA6;KCNA5;KCNAB1;KCNB1;KCNA1
prerank,Cellular Response To Calcium Ion (GO:0071277),-0.3518169382828482,-1.0135577055380622,0.44320297951582865,0.729112354443003,1.0,5/12,23.45%,CPNE1;SYT10;NEUROD2;CPNE8;SYT11
prerank,Regulation Of Neurogenesis (GO:0050767),-0.33771785218999306,-1.012518270792794,0.42535787321063395,0.7285168772823992,1.0,3/13,4.13%,IFNG;HOOK3;YAP1
prerank,Sodium Ion Transport (GO:0006814),-0.32496825940629975,-1.0119663981128808,0.4076923076923077,0.7267116129668786,1.0,8/14,31.97%,SLC6A3;SLC6A13;SLC6A18;TPCN2;HCN1;SLC6A19;SCNN1A;NDUFA9
prerank,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.30996775229780044,1.011645480924933,0.4216101694915254,1.0,1.0,9/17,30.84%,PABPC1;TRA2B;SRSF6;SNRPE;RBM8A;CTNNBL1;HNRNPU;DHX35;RALY
prerank,Regulation Of Cell Cycle Process (GO:0010564),-0.32100852610035796,-1.011602285179113,0.43575418994413406,0.7246637705509383,1.0,3/15,7.98%,SFRP1;HMGA2;CDKN2B
prerank,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),0.30884958362126974,1.0101265577072294,0.46296296296296297,1.0,1.0,6/16,14.40%,PEX2;FCGR2B;DEFB124;EHHADH;NFKBIB;LY96
prerank,Positive Regulation Of Protein Binding (GO:0032092),-0.3613787921804374,-1.0099924498248376,0.44509803921568625,0.7256357781953049,1.0,7/11,31.90%,CSF3;BLK;STK4;CAPRIN2;TERT;NMD3;SUB1
prerank,Regulation Of Translational Initiation (GO:0006446),0.3386909322199357,1.009810506575203,0.45454545454545453,1.0,1.0,6/13,21.52%,EIF4G1;EIF2B5;EIF4A2;EIF3E;YTHDF3;UHMK1
prerank,Sodium Ion Transmembrane Transport (GO:0035725),-0.3236052352943249,-1.0056816158374862,0.4468937875751503,0.7325827856199928,1.0,8/15,31.10%,SLC6A3;SLC6A13;SLC6A18;TPCN2;HCN1;SLC6A19;ATP4B;SCNN1A
prerank,Regulation Of MAP Kinase Activity (GO:0043405),-0.310114561773533,-1.0043421389104417,0.46611909650924027,0.732637824977409,1.0,4/18,8.05%,EGFR;ADAM9;CDK12;PTPN1
prerank,Regulation Of Osteoblast Differentiation (GO:0045667),-0.3058535986347668,-1.0026347947316274,0.44490644490644493,0.7336816430967831,1.0,7/18,29.44%,YAP1;CDK6;TWIST1;RANBP3L;HDAC9;ZHX3;IL6
prerank,Protein Targeting To Membrane (GO:0006612),0.30562467555251494,1.0005713242920105,0.46234309623430964,1.0,1.0,6/16,19.19%,RTP2;RTP1;PEX19;PEX5;RTP4;PRKCI
prerank,Hemopoiesis (GO:0030097),-0.30811022154489215,-0.998112306060511,0.45866141732283466,0.7406691431730811,1.0,6/19,15.30%,SFRP1;FUT10;ASH2L;PRRC2C;NCOA6;KAT6A
prerank,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),-0.28647170248799725,-0.9978175841518309,0.451417004048583,0.7383237197169158,1.0,4/22,7.09%,FGF19;ZNF540;ERLIN2;GRB7
