Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Glioma,-0.1882313607489134,-0.872482997901254,0.5791666666666667,0.7808545522673367,1.0,15/15,81.30%,PDGFRA;CCND1;CDK4;E2F3;EGFR;CDKN2A;CDK6;AKT2;MDM2;KRAS;E2F1;PLCG1;AKT3;PIK3CA;SHC1
prerank,Adrenergic signaling in cardiomyocytes,0.20762604628238623,0.8620938648781045,0.6431273644388399,1.0,1.0,15/16,75.12%,ATP2B4;ATP1A4;CACNA1C;AKT3;ATP1B1;AGTR1;TPM3;ATP1A2;ADCY8;CACNA2D4;ADCY2;GNAS;CREB3L4;RYR2;AKT2
prerank,Thermogenesis,-0.12386961550080738,-0.8599807317403869,0.6821705426356589,0.790296637115176,1.0,27/32,67.73%,NDUFC2;FRS2;CPT1A;UQCRFS1;PRKAB2;RPS6KB1;NDUFA9;ADRB3;COA6;SDHC;CYC1;CREB3L4;GNAS;FGFR1;ADCY2;DPF1;KRAS;SDHA;COX4I2;NDUFS6;PRKAA1;COX20;ADCY8;ADCY10;ACTL6A;UQCRB;NPR1
prerank,Ras signaling pathway,-0.1151113726278728,-0.8582155501634539,0.6771653543307087,0.7810506815117069,1.0,37/39,81.30%,PDGFRA;PAK1;GAB2;EGFR;RAP1B;RASGRP4;FGF19;IKBKB;FGF3;GNG11;RAPGEF5;RASA3;MET;STK4;AKT2;GNG4;GNGT1;FGF10;PAK4;EFNA3;FGFR1;FGF4;KRAS;NTF3;FGF23;FGF6;GNB4;EFNA4;BCL2L1;PLCG1;PLD1;GNB3;AKT3;PIK3CA;EFNA1;PAK2;SHC1
prerank,ECM-receptor interaction,0.23544338465700973,0.8578071679640885,0.6309677419354839,1.0,1.0,5/11,29.14%,GP5;LAMA5;THBS3;VWF;COL9A3
prerank,Cell adhesion molecules,0.1889902504437035,0.8507098321085801,0.6591478696741855,1.0,1.0,16/19,73.12%,CLDN1;CNTN2;SDC2;CLDN16;MPZL1;CADM3;CD40;CLDN11;CD4;SDC4;MPZ;ITGB8;NLGN1;CNTNAP2;CDH4;F11R
prerank,mTOR signaling pathway,0.1828159496607516,0.8454422574439463,0.6556372549019608,1.0,1.0,19/21,75.15%,DVL3;FZD6;ATP6V1C1;LRP6;PIK3CA;AKT3;LPIN3;SKP2;TTI1;PRKAA1;WNT5B;DEPTOR;KRAS;LAMTOR2;EIF4EBP1;ATP6V1H;TNFRSF1A;AKT2;RICTOR
prerank,Salivary secretion,0.2087602684202266,0.843772245799476,0.6743295019157088,1.0,1.0,9/15,45.94%,PRH2;PRB2;ATP2B4;ATP1A4;CHRM3;ATP1B1;ATP1A2;PRB1;ADCY8
prerank,Fc gamma R-mediated phagocytosis,0.18775184600107742,0.8435335718970095,0.6515723270440251,1.0,1.0,10/19,43.81%,ASAP1;FCGR2A;FCGR2B;PIK3CA;AKT3;PLD1;FCGR3A;PLCG1;FCGR1A;HCK
prerank,Choline metabolism in cancer,-0.17602745926737057,-0.8419585800624152,0.6487603305785123,0.7971499523966392,1.0,14/15,73.62%,PDGFRA;EGFR;RPS6KB1;LYPLA1;AKT2;DGKB;EIF4EBP1;PIP5K1A;KRAS;PCYT1A;PLCG1;PLD1;AKT3;PIK3CA
prerank,Small cell lung cancer,-0.13269721532890372,-0.8366107384641086,0.6818181818181818,0.7938885949771373,1.0,23/25,75.15%,BIRC2;CCND1;CDK4;BIRC3;CCNE1;E2F3;CDKN2B;COL4A2;IKBKB;CDK6;BIRC7;AKT2;COL4A1;RXRG;CDKN1B;CKS1B;MYC;E2F1;SKP2;BCL2L1;AKT3;PIK3CA;PTK2
prerank,Cytokine-cytokine receptor interaction,0.15514030731228795,0.8321039522831546,0.6825028968713789,1.0,1.0,13/31,36.09%,THPO;LTBR;TNFRSF11B;GDF6;IL7;IL6R;CD27;TNFRSF6B;GDF3;BMP7;IL7R;TNFSF10;CD40
prerank,p53 signaling pathway,-0.18150958083551721,-0.8300691064650021,0.6963562753036437,0.7927403630344517,1.0,9/13,39.29%,CCND1;CDK4;CCNE1;CCND2;CDKN2A;CDK6;MDM2;RRM2B;GORAB
prerank,FoxO signaling pathway,-0.12950975127278613,-0.829363642800943,0.6975308641975309,0.7815664304273887,1.0,26/27,82.07%,AGAP2;CCND1;CDKN2B;EGFR;FBXO25;CCND2;IKBKB;PRKAB2;IRS2;STK4;AKT2;IL6;MDM2;CDKN1B;KRAS;PRKAA1;SGK3;SKP2;PCK1;TNFSF10;IL7R;AKT3;BCL6;PIK3CA;GABARAPL1;FBXO32
prerank,Insulin resistance,-0.14363062114289388,-0.8263532957897469,0.7076923076923077,0.7750405525346609,1.0,11/20,32.10%,CPT1A;IKBKB;PRKAB2;IRS2;RPS6KB1;PTPN1;SLC27A3;AKT2;TNFRSF1A;IL6;CREB3L4
prerank,C-type lectin receptor signaling pathway,0.19003162422417805,0.8259650713648532,0.6525096525096525,1.0,1.0,16/18,75.65%,CLEC6A;CLEC4E;CLEC7A;CLEC4D;PIK3CA;AKT3;FCER1G;NFATC2;IL12A;SRC;KRAS;CLEC1B;MDM2;IL6;AKT2;ITPR2
prerank,PPAR signaling pathway,0.21979401653961164,0.8217445966565111,0.6997389033942559,1.0,1.0,7/12,42.88%,EHHADH;PLTP;ADIPOQ;HMGCS1;PCK1;FABP5;APOA2
prerank,Chagas disease,-0.19165741166563233,-0.8120260437173563,0.6617647058823529,0.7871463577634217,1.0,7/11,33.30%,IFNG;FADD;IKBKB;AKT2;TNFRSF1A;IL6;GNAS
prerank,Cushing syndrome,-0.11082395636311734,-0.8021617425834565,0.7446808510638298,0.7918129938542581,1.0,23/31,54.13%,CCND1;CDK4;CCNE1;E2F3;CDKN2B;EGFR;RAP1B;STAR;ASH2L;CDKN2A;CDK6;ITPR2;CYP11B1;AHR;CREB3L4;GNAS;ADCY2;CDKN1B;ARNT;WNT5B;RBBP5;E2F1;ADCY8
prerank,Dilated cardiomyopathy,0.22053092485896525,0.7994653507977245,0.7064343163538874,1.0,1.0,10/11,71.76%,LMNA;CACNA1C;TPM3;ADCY8;ITGA10;CACNA2D4;ITGB8;ADCY2;GNAS;RYR2
