gene,raw_identifier,n_masked,neural_r,neural_mse,rank_r,rank_mse,quality_score
TRIM59,TRIM59,115,0.8510334,0.4453613758087158,0.9320450885668277,0.5214170692431562,0.7267310789049919
APCDD1L,APCDD1L,96,0.727792,0.24969486892223358,0.514975845410628,0.9365539452495975,0.7257648953301128
CASC7,CASC7,96,0.7421272,0.27269089221954346,0.5607085346215781,0.8904991948470209,0.7256038647342995
CBLN4,CBLN4,102,0.7995371,0.36665400862693787,0.7587761674718196,0.692109500805153,0.7254428341384863
MIR5708,MIR5708,97,0.8014264,0.36973506212234497,0.7668276972624799,0.6840579710144927,0.7254428341384863
CD163L1,CD163L1,102,0.7222814,0.2386719435453415,0.49694041867954913,0.9533011272141707,0.72512077294686
ZFR,ZFR,99,0.74854225,0.2820051610469818,0.5780998389694042,0.8718196457326892,0.7249597423510468
ARMC1,ARMC1,108,0.85105276,0.44785207509994507,0.9323671497584541,0.5169082125603864,0.7246376811594203
CPNE3,CPNE3,87,0.75537705,0.2968858778476715,0.6035426731078904,0.8450885668276973,0.7243156199677938
SLC9A8,SLC9A8,112,0.7525972,0.2904617190361023,0.5922705314009662,0.8560386473429952,0.7241545893719807
SLC12A5,SLC12A5,103,0.7667113,0.3152453303337097,0.6409017713365539,0.807085346215781,0.7239935587761674
RN7SKP231,RN7SKP231,108,0.83177924,0.42309272289276123,0.8837359098228663,0.5639291465378422,0.7238325281803543
CRTC2,CRTC2,105,0.83169204,0.4231663942337036,0.88341384863124,0.5636070853462157,0.7235104669887278
IFI16,IFI16,105,0.74165756,0.27339476346969604,0.559098228663446,0.8876006441223833,0.7233494363929147
ATP1B1,ATP1B1,111,0.77692205,0.3324797451496124,0.6769726247987118,0.7687600644122383,0.722866344605475
CSE1L,CSE1L,97,0.784017,0.3445839583873749,0.7004830917874396,0.7452495974235105,0.722866344605475
PREX1,PREX1,115,0.7716438,0.3239578902721405,0.6563607085346216,0.7893719806763285,0.722866344605475
GALNT8,GALNT8,115,0.71515703,0.22640946507453918,0.47665056360708535,0.9684380032206119,0.7225442834138487
ZBBX,ZBBX,99,0.76353985,0.31295984983444214,0.6328502415458938,0.8115942028985508,0.7222222222222223
PKLR,PKLR,113,0.7630178,0.3115605413913727,0.6305958132045089,0.8138486312399356,0.7222222222222222
KIAA0196,KIAA0196,93,0.8301265,0.42218145728111267,0.8789049919484702,0.5655394524959743,0.7222222222222222
ZBTB10,ZBTB10,102,0.8507258,0.4499666094779968,0.9310789049919485,0.5130434782608696,0.722061191626409
TAS2R13,TAS2R13,103,0.75106305,0.29022571444511414,0.585829307568438,0.8570048309178744,0.7214170692431562
FAM188B2,FAM188B2,92,0.804761,0.377885639667511,0.7777777777777778,0.6634460547504025,0.7206119162640902
LRRC52,LRRC52,117,0.82148165,0.4076767563819885,0.8428341384863124,0.5971014492753624,0.7199677938808373
MIR2053,MIR2053,106,0.80601895,0.3810768723487854,0.7832528180354267,0.6563607085346216,0.7198067632850241
ABHD16B,ABHD16B,104,0.78186333,0.344929039478302,0.693719806763285,0.7442834138486313,0.7190016103059582
TRAPPC9,TRAPPC9,93,0.7812467,0.3443964421749115,0.6911433172302738,0.7458937198067633,0.7185185185185186
CLEC7A,CLEC7A,92,0.8588371,0.46027663350105286,0.9494363929146538,0.48695652173913045,0.7181964573268921
OPRL1,OPRL1,102,0.7937201,0.36125078797340393,0.730756843800322,0.7049919484702093,0.7178743961352656
DENND5B,DENND5B,112,0.79923624,0.3725378215312958,0.7568438003220612,0.6785829307568438,0.7177133655394525
RNA5SP274,RNA5SP274,112,0.82959944,0.4249661862850189,0.8766505636070854,0.5584541062801932,0.7175523349436392
IL7,IL7,94,0.8322682,0.4302557408809662,0.8853462157809984,0.5497584541062802,0.7175523349436392
RN7SL44P,RN7SL44P,120,0.77691656,0.33951786160469055,0.6766505636070853,0.7568438003220612,0.7167471819645732
MIR30D,MIR30D,110,0.8276063,0.42300766706466675,0.869243156199678,0.5642512077294686,0.7167471819645732
KCNMB3,KCNMB3,111,0.74383646,0.28386250138282776,0.5652173913043478,0.8682769726247987,0.7167471819645732
KCNK9,KCNK9,99,0.7972529,0.3695054054260254,0.7481481481481481,0.6847020933977456,0.7164251207729468
TMCC2,TMCC2,107,0.71948546,0.24647527933120728,0.49082125603864735,0.9420289855072463,0.7164251207729468
AGXT2,AGXT2,96,0.7741747,0.33341631293296814,0.665378421900161,0.7665056360708534,0.7159420289855072
CLEC4D,CLEC4D,98,0.83938384,0.4432193636894226,0.9059581320450886,0.5252818035426731,0.7156199677938808
TMEM68,TMEM68,103,0.77782136,0.3431766927242279,0.6805152979066023,0.748792270531401,0.7146537842190016
OPRK1,OPRK1,100,0.75916487,0.3114836812019348,0.6148148148148148,0.814170692431562,0.7144927536231884
TRIB1,TRIB1,103,0.8254511,0.42154455184936523,0.8608695652173913,0.567793880837359,0.7143317230273751
PDCD10,PDCD10,101,0.7549892,0.30555495619773865,0.6006441223832528,0.8276972624798712,0.7141706924315621
C8orf47,C8orf47,102,0.8370641,0.43916043639183044,0.8969404186795491,0.5310789049919484,0.7140096618357488
KLRB1,KLRB1,115,0.8465699,0.4519238770008087,0.9210950080515298,0.5069243156199678,0.7140096618357488
ACA64,ACA64|ENSG00000238934.1,119,0.77589345,0.3399346172809601,0.6711755233494364,0.7561996779388084,0.7136876006441224
LAPTM4B,LAPTM4B,104,0.8149576,0.3998248279094696,0.8170692431561997,0.6099838969404187,0.7135265700483091
RN7SKP226,RN7SKP226,114,0.7637039,0.32192307710647583,0.6331723027375201,0.7938808373590982,0.7135265700483091
GGH,GGH,97,0.7981217,0.3743060827255249,0.7520128824476651,0.6743961352657005,0.7132045088566827
NOV,NOV,101,0.80924606,0.39246195554733276,0.7971014492753623,0.6273752012882448,0.7122383252818035
EIF2S3L,EIF2S3L,92,0.8090116,0.39213940501213074,0.7961352657004831,0.628341384863124,0.7122383252818035
TRHR,TRHR,98,0.8474316,0.4540554881095886,0.9243156199677939,0.4998389694041868,0.7120772946859903
COMMD5,COMMD5,111,0.8118177,0.3963761627674103,0.807085346215781,0.6170692431561997,0.7120772946859903
PIAS3,PIAS3,110,0.8005199,0.3789657950401306,0.762962962962963,0.6611916264090177,0.7120772946859903
PLAGL2,PLAGL2,128,0.75356007,0.30536702275276184,0.5958132045088567,0.828341384863124,0.7120772946859903
CEP19,CEP19,98,0.83403,0.43806231021881104,0.8895330112721417,0.5333333333333333,0.7114331723027375
TAS2R7,TAS2R7,113,0.8244738,0.4218173623085022,0.855072463768116,0.5668276972624798,0.710950080515298
HIST2H3D,HIST2H3D,97,0.7949129,0.36969953775405884,0.7365539452495974,0.6843800322061192,0.7104669887278583
RN7SL675P,RN7SL675P,122,0.75390804,0.3087799549102783,0.5971014492753624,0.8231884057971014,0.7101449275362319
GNB4,GNB4,114,0.7357195,0.2769719958305359,0.5362318840579711,0.8824476650563607,0.7093397745571659
FABP5,FABP5,94,0.7525534,0.3062026798725128,0.5919484702093398,0.826731078904992,0.7093397745571659
MFI2,MFI2,90,0.7563218,0.31197604537010193,0.605475040257649,0.8122383252818035,0.7088566827697262
MIR151A,MIR151A,122,0.8336087,0.4406193792819977,0.8882447665056361,0.5294685990338164,0.7088566827697262
MRPL51,MRPL51,114,0.83038914,0.4368433952331543,0.8808373590982287,0.5359098228663446,0.7083735909822866
U8,U8|ENSG00000201398.1,103,0.7598015,0.3197094202041626,0.6190016103059581,0.7977455716586151,0.7083735909822866
ENO2,ENO2,102,0.7257836,0.264532208442688,0.5088566827697263,0.9066022544283414,0.7077294685990339
KCNN3,KCNN3,119,0.81174135,0.4006350338459015,0.8064412238325281,0.6090177133655394,0.7077294685990339
RBM38,RBM38,109,0.819376,0.4158623516559601,0.8341384863123994,0.5813204508856683,0.7077294685990339
FXR1,FXR1,104,0.7409616,0.2883019745349884,0.5545893719806764,0.8605475040257649,0.7075684380032206
MDM4,MDM4,111,0.8017488,0.3837450444698334,0.7674718196457327,0.6473429951690821,0.7074074074074075
PIK3C2G,PIK3C2G,83,0.7518405,0.30708277225494385,0.5887278582930757,0.8257648953301128,0.7072463768115942
WDR49,WDR49,92,0.79532784,0.37404507398605347,0.7384863123993559,0.6750402576489533,0.7067632850241545
SH2D1B,SH2D1B,115,0.7628745,0.3267974555492401,0.6289855072463768,0.784219001610306,0.7066022544283415
SHE,SHE,89,0.78612596,0.3612683415412903,0.7082125603864734,0.7046698872785829,0.7064412238325282
SLC10A5,SLC10A5,111,0.8699836,0.483089417219162,0.966183574879227,0.4454106280193237,0.7057971014492753
SLC39A1,SLC39A1,104,0.77918696,0.3525529205799103,0.6847020933977456,0.7256038647342995,0.7051529790660225
FER1L6,FER1L6,113,0.80500424,0.39144498109817505,0.7793880837359098,0.6296296296296297,0.7045088566827697
SLC45A4,SLC45A4,99,0.746028,0.3007265627384186,0.5710144927536231,0.837037037037037,0.7040257648953301
GOLPH3L,GOLPH3L,104,0.7893738,0.3678109347820282,0.7172302737520129,0.6904991948470209,0.7038647342995169
RALGAPB,RALGAPB,115,0.7910066,0.3697577714920044,0.7233494363929146,0.6837359098228664,0.7035426731078904
RPS27,RPS27,115,0.769384,0.33947616815567017,0.6492753623188405,0.7574879227053141,0.7033816425120774
UBE2V1,UBE2V1,107,0.78585464,0.3634030222892761,0.707890499194847,0.6985507246376812,0.7032206119162641
GSDMC,GSDMC,88,0.79589534,0.37806424498558044,0.7426731078904992,0.662157809983897,0.702415458937198
PIK3CA,PIK3CA,127,0.7954239,0.37693116068840027,0.7388083735909823,0.6660225442834139,0.702415458937198
RDH10,RDH10,85,0.71733695,0.25727760791778564,0.485024154589372,0.9198067632850242,0.702415458937198
TCEA1,TCEA1,104,0.75940794,0.3251799941062927,0.615780998389694,0.7880837359098228,0.7019323671497584
MAPRE1,MAPRE1,98,0.7961755,0.3794959783554077,0.743317230273752,0.659903381642512,0.701610305958132
DERL1,DERL1,119,0.8656089,0.4844950735569,0.9597423510466989,0.4431561996779388,0.7014492753623188
RPL35A,RPL35A,107,0.7687421,0.3397669494152069,0.6463768115942029,0.7565217391304347,0.7014492753623188
TPI1,TPI1,96,0.86013424,0.47923198342323303,0.9513687600644123,0.4515297906602254,0.7014492753623188
MIR613,MIR613,97,0.8451045,0.4610537588596344,0.9181964573268921,0.48470209339774556,0.7014492753623188
RN7SKP184,RN7SKP184,119,0.8103691,0.4045203924179077,0.7993558776167472,0.6032206119162641,0.7012882447665056
YY1AP1,YY1AP1,94,0.7597786,0.3271498680114746,0.6186795491143318,0.7835748792270532,0.7011272141706925
ATP13A3,ATP13A3,101,0.7907781,0.37239354848861694,0.7227053140096619,0.679549114331723,0.7011272141706925
CLDN16,CLDN16,83,0.8036749,0.39216792583465576,0.7735909822866345,0.6280193236714976,0.700805152979066
CD9,CD9,97,0.7529723,0.3145129680633545,0.5932367149758454,0.8083735909822867,0.700805152979066
COL22A1,COL22A1,117,0.8046303,0.39390185475349426,0.777133655394525,0.6241545893719807,0.7006441223832528
C1orf229,C1orf229,101,0.80116874,0.38894301652908325,0.7658615136876007,0.6341384863123993,0.7
GPR160,GPR160,98,0.8731787,0.492031455039978,0.970048309178744,0.42995169082125606,0.7
RNA5SP267,RNA5SP267,113,0.80384785,0.3933744430541992,0.7742351046698873,0.6251207729468599,0.6996779388083736
WNT5B,WNT5B,96,0.70882213,0.24744777381420135,0.4579710144927536,0.9407407407407408,0.6993558776167472
MMP16,MMP16,99,0.8383148,0.4551760256290436,0.9011272141706924,0.4972624798711755,0.6991948470209339
RN7SKP161,RN7SKP161,94,0.79626757,0.3815602958202362,0.7436392914653784,0.6544283413848632,0.6990338164251209
CCDC39,CCDC39,100,0.8494676,0.4720423221588135,0.9297906602254429,0.4679549114331723,0.6988727858293076
MIR4664,MIR4664,111,0.7786302,0.35819676518440247,0.6834138486312399,0.7143317230273752,0.6988727858293076
RNA5SP278,RNA5SP278,108,0.8237319,0.43256500363349915,0.8515297906602255,0.5452495974235104,0.6983896940418679
SCARNA11,SCARNA11|ENSG00000252727.1,119,0.769551,0.3439526855945587,0.649597423510467,0.7465378421900161,0.6980676328502415
SNX21,SNX21,111,0.7595191,0.3290479779243469,0.6177133655394524,0.7780998389694042,0.6979066022544282
ATP6V0D2,ATP6V0D2,119,0.7862407,0.3689924478530884,0.7085346215780999,0.6869565217391305,0.6977455716586152
OGFR,OGFR,92,0.70107114,0.2333735227584839,0.4357487922705314,0.9597423510466989,0.6977455716586152
RN7SL329P,RN7SL329P,95,0.75303763,0.31819358468055725,0.5935587761674718,0.8012882447665056,0.6974235104669887
TMEM249,TMEM249,108,0.8302456,0.4494260847568512,0.8805152979066022,0.5140096618357488,0.6972624798711755
C1orf138,C1orf138,89,0.7736397,0.35073262453079224,0.6631239935587762,0.7314009661835749,0.6972624798711755
SNORD2,SNORD2|ENSG00000238942.1,105,0.7129094,0.2564951777458191,0.47246376811594204,0.922061191626409,0.6972624798711755
VWF,VWF,98,0.80957437,0.40795284509658813,0.7977455716586151,0.5961352657004831,0.6969404186795491
PYDC2,PYDC2,83,0.7707808,0.3463810086250305,0.6531400966183575,0.7407407407407407,0.6969404186795491
HNF4A,HNF4A,100,0.804945,0.3975237309932709,0.778743961352657,0.6151368760064412,0.6969404186795491
SCXA,SCXA,110,0.7596532,0.3301510512828827,0.6183574879227053,0.7739130434782608,0.6961352657004831
KIAA1429,KIAA1429,101,0.8139681,0.41757383942604065,0.8135265700483092,0.5777777777777777,0.6956521739130435
P2RY14,P2RY14,110,0.82603884,0.44153672456741333,0.863768115942029,0.527536231884058,0.6956521739130435
IL7R,IL7R,129,0.77024853,0.3466843366622925,0.6512077294685991,0.740096618357488,0.6956521739130435
PAK2,PAK2,105,0.8129801,0.41624072194099426,0.8106280193236715,0.5806763285024155,0.6956521739130435
S100A9,S100A9,100,0.8207467,0.42923644185066223,0.8392914653784219,0.5520128824476651,0.6956521739130435
LY6H,LY6H,106,0.7990873,0.38860267400741577,0.7555555555555555,0.6357487922705314,0.6956521739130435
RIIAD1,RIIAD1,103,0.799221,0.3890569508075714,0.7561996779388084,0.633816425120773,0.6950080515297907
MIR548AG2,MIR548AG2,99,0.7938754,0.38113078474998474,0.7314009661835749,0.6560386473429952,0.693719806763285
OC90,OC90,115,0.77166665,0.3509944975376129,0.656682769726248,0.7304347826086957,0.6935587761674717
NCAPD2,NCAPD2,120,0.71088785,0.2568175196647644,0.46602254428341383,0.9207729468599034,0.6933977455716587
B4GALT5,B4GALT5,98,0.7845776,0.3694571554660797,0.7017713365539453,0.6850241545893719,0.6933977455716587
RNF13,RNF13,83,0.77642244,0.3584594130516052,0.674074074074074,0.7127214170692432,0.6933977455716587
MIR199A2,MIR199A2,112,0.7228201,0.27336961030960083,0.4985507246376812,0.8879227053140096,0.6932367149758454
B3GALNT2,B3GALNT2,90,0.7414273,0.30515986680984497,0.5568438003220612,0.8293075684380032,0.6930756843800322
B4GALNT3,B4GALNT3,109,0.70542616,0.24868464469909668,0.4476650563607085,0.9381642512077295,0.692914653784219
SLURP1,SLURP1,108,0.83300686,0.4544984698295593,0.8872785829307569,0.4985507246376812,0.692914653784219
HAR1B,HAR1B,94,0.7647231,0.342896044254303,0.6357487922705314,0.7497584541062802,0.6927536231884057
TP53RK,TP53RK,92,0.80362886,0.39927321672439575,0.7729468599033816,0.6125603864734299,0.6927536231884057
SLC2A10,SLC2A10,79,0.90600395,0.5195552110671997,0.9971014492753624,0.38582930756843803,0.6914653784219003
ALG10,ALG10,94,0.7253591,0.2798183858394623,0.5066022544283414,0.8763285024154589,0.6914653784219001
ALG10B,ALG10B,106,0.7152988,0.26503878831863403,0.4769726247987118,0.9056360708534622,0.691304347826087
LY9,LY9,105,0.71447694,0.26450836658477783,0.4753623188405797,0.9069243156199678,0.6911433172302738
SDC4,SDC4,108,0.69046736,0.22092503309249878,0.40901771336553944,0.9729468599033816,0.6909822866344605
SAMD10,SAMD10,110,0.8207391,0.43353497982025146,0.8389694041867954,0.5423510466988728,0.6906602254428341
POU2F1,POU2F1,111,0.7021095,0.24740658700466156,0.4392914653784219,0.9410628019323671,0.6901771336553946
LINC00880,LINC00880,103,0.7683138,0.3493535816669464,0.6447665056360709,0.7342995169082126,0.6895330112721417
TARBP1,TARBP1,99,0.7794377,0.3659766614437103,0.6856682769726248,0.6930756843800322,0.6893719806763285
AZIN1,AZIN1,113,0.74984246,0.32062870264053345,0.5826086956521739,0.7958132045088567,0.6892109500805152
S100A7L2,S100A7L2,105,0.80425537,0.40477344393730164,0.7755233494363929,0.6022544283413849,0.6888888888888889
DYNLRB1,DYNLRB1,90,0.7567427,0.33209988474845886,0.607085346215781,0.7697262479871175,0.6884057971014492
SLC25A44,SLC25A44,116,0.7690145,0.3513471782207489,0.6473429951690821,0.7288244766505636,0.6880837359098229
LINC00884,LINC00884,87,0.8179251,0.43114352226257324,0.8276972624798712,0.5478260869565217,0.6877616747181965
RN7SL615P,RN7SL615P,111,0.7184428,0.2735101878643036,0.48792270531400966,0.8872785829307569,0.6876006441223833
CYP2AB1P,CYP2AB1P,100,0.8596093,0.4953697919845581,0.950402576489533,0.4241545893719807,0.6872785829307568
FGF6,FGF6,118,0.7270544,0.28884461522102356,0.5127214170692431,0.8602254428341385,0.6864734299516908
CHRNB2,CHRNB2,107,0.7971736,0.3941124677658081,0.7478260869565218,0.6235104669887278,0.6856682769726248
ATN1,ATN1,105,0.78414094,0.3757447302341461,0.700805152979066,0.6692431561996779,0.6850241545893719
L3MBTL1,L3MBTL1,112,0.7856604,0.3779385983943939,0.7069243156199678,0.6628019323671498,0.6848631239935588
LINC00302,LINC00302,106,0.7954929,0.39072421193122864,0.7391304347826086,0.6302737520128825,0.6847020933977456
SI,SI,100,0.7375858,0.30589911341667175,0.5423510466988728,0.8270531400966183,0.6847020933977456
VPS13B,VPS13B,100,0.8009977,0.4028126001358032,0.764573268921095,0.6048309178743961,0.6847020933977456
SPINT4,SPINT4,105,0.7923047,0.38626375794410706,0.7268921095008052,0.6415458937198067,0.684219001610306
SNORA42,SNORA42|ENSG00000207475.1,113,0.7646354,0.3501224219799042,0.635426731078905,0.7326892109500805,0.6840579710144927
SLC35F3,SLC35F3,99,0.7911502,0.38590753078460693,0.7236714975845411,0.6434782608695652,0.6835748792270531
FLG,FLG,120,0.8104257,0.42191213369369507,0.8,0.5661835748792271,0.6830917874396136
AP2M1,AP2M1,112,0.6937604,0.24370872974395752,0.4190016103059581,0.9468599033816425,0.6829307568438003
CHD6,CHD6,105,0.75345665,0.33144059777259827,0.5954911433172303,0.7703703703703704,0.6829307568438003
TRPA1,TRPA1,106,0.7469057,0.32259541749954224,0.5735909822866344,0.7919484702093398,0.682769726247987
SOX2,SOX2,115,0.7792947,0.37215161323547363,0.6853462157809984,0.6798711755233494,0.682608695652174
LCE1F,LCE1F,107,0.7363263,0.30633512139320374,0.5381642512077295,0.8260869565217391,0.6821256038647343
S100A11,S100A11,113,0.7539166,0.3334309458732605,0.5974235104669887,0.7661835748792271,0.6818035426731079
S100A2,S100A2,117,0.7521425,0.33067944645881653,0.5906602254428341,0.7719806763285024,0.6813204508856683
ARFGEF2,ARFGEF2,82,0.7015458,0.25595471262931824,0.43703703703703706,0.9243156199677939,0.6806763285024154
MIR661,MIR661,115,0.8022412,0.4102463722229004,0.768438003220612,0.5922705314009662,0.6803542673107891
AQP10,AQP10,95,0.79257405,0.3902861773967743,0.7285024154589372,0.6315619967793881,0.6800322061191626
FAM203A,FAM203A,85,0.7775438,0.37187492847442627,0.6789049919484702,0.6808373590982286,0.6798711755233494
RNU6ATAC24P,RNU6ATAC24P,106,0.74602675,0.32478946447372437,0.5706924315619968,0.7887278582930757,0.6797101449275362
THBS3,THBS3,107,0.8177296,0.43856391310691833,0.8273752012882448,0.5320450885668278,0.6797101449275362
RN7SKP162,RN7SKP162,120,0.70302355,0.25807294249534607,0.44154589371980674,0.9175523349436393,0.679549114331723
TM4SF19,TM4SF19,101,0.8103536,0.4247799515724182,0.7990338164251207,0.5594202898550724,0.6792270531400966
THEM6,THEM6,112,0.8056989,0.4185045659542084,0.7819645732689211,0.5758454106280193,0.6789049919484702
B4GALT3,B4GALT3,94,0.73046744,0.3014912009239197,0.5220611916264091,0.835426731078905,0.678743961352657
MIR30B,MIR30B,107,0.82640535,0.45846742391586304,0.865378421900161,0.49114331723027377,0.6782608695652174
PDZK1P1,PDZK1P1,99,0.77264583,0.36445102095603943,0.659903381642512,0.6962962962962963,0.6780998389694042
RNA5SP353,RNA5SP353,92,0.6908909,0.24486981332302094,0.41127214170692433,0.9446054750402576,0.677938808373591
SRMS,SRMS,102,0.7969259,0.4009633958339691,0.7465378421900161,0.6077294685990338,0.6771336553945249
SLAMF8,SLAMF8,98,0.8089502,0.42571109533309937,0.7958132045088567,0.557487922705314,0.6766505636070854
FAM217B,FAM217B,91,0.7964868,0.4008796513080597,0.7452495974235105,0.6080515297906602,0.6766505636070854
RNA5SP266,RNA5SP266,98,0.75415176,0.34022027254104614,0.5977455716586151,0.7549114331723027,0.6763285024154588
PLEKHA6,PLEKHA6,117,0.7560312,0.34361910820007324,0.6048309178743961,0.7475040257648953,0.6761674718196458
PBXIP1,PBXIP1,119,0.7776754,0.374836802482605,0.679549114331723,0.6721417069243156,0.6758454106280194
PRELP,PRELP,97,0.7438656,0.3261542320251465,0.5655394524959743,0.7851851851851852,0.6753623188405797
ATP11B,ATP11B,97,0.70960283,0.27300769090652466,0.4615136876006441,0.8892109500805153,0.6753623188405797
FMN2,FMN2,102,0.7849565,0.38461440801620483,0.7046698872785829,0.6447665056360709,0.6747181964573269
CLEC2A,CLEC2A,100,0.7957361,0.4008520245552063,0.7407407407407407,0.6083735909822866,0.6745571658615137
SNORA12,SNORA12|ENSG00000212342.1,114,0.7974153,0.4066483974456787,0.7491143317230273,0.5990338164251208,0.674074074074074
REXO1L1,REXO1L1,79,0.74606365,0.3294832110404968,0.5713365539452496,0.7764895330112721,0.6739130434782609
LASP1,LASP1,110,0.6953561,0.25528573989868164,0.4222222222222222,0.9252818035426731,0.6737520128824477
RBM12,RBM12,118,0.76294196,0.35705599188804626,0.629951690821256,0.7172302737520129,0.6735909822866344
P2RY1,P2RY1,106,0.7685967,0.3628438413143158,0.6460547504025765,0.7001610305958132,0.673107890499195
CHRD,CHRD,105,0.7236704,0.29766401648521423,0.5017713365539452,0.8434782608695652,0.6726247987117553
MIR1914,MIR1914,96,0.73691034,0.31873372197151184,0.54170692431562,0.8003220611916264,0.6710144927536232
WFDC13,WFDC13,112,0.8476048,0.49889498949050903,0.9246376811594202,0.41739130434782606,0.6710144927536231
RPN2,RPN2,99,0.7663535,0.36187219619750977,0.6396135265700483,0.7020933977455717,0.6708534621578099
TAS2R10,TAS2R10,103,0.88311195,0.5370007753372192,0.9832528180354267,0.3571658615136876,0.6702093397745572
C3orf80,C3orf80,97,0.8009316,0.41861486434936523,0.7642512077294686,0.5755233494363929,0.6698872785829308
SLAMF9,SLAMF9,112,0.8073976,0.4303894639015198,0.7893719806763285,0.5494363929146537,0.6694041867954912
DEFA3,DEFA3,99,0.7604575,0.35723039507865906,0.6215780998389694,0.7169082125603865,0.6692431561996779
TP63,TP63,97,0.718351,0.2936371862888336,0.48695652173913045,0.851207729468599,0.6690821256038647
HNRNPU,HNRNPU,104,0.72496176,0.30372294783592224,0.5053140096618357,0.8318840579710145,0.6685990338164252
LACTB2,LACTB2,117,0.7254347,0.3049825131893158,0.5072463768115942,0.8296296296296296,0.6684380032206119
AMN1,AMN1,94,0.76291186,0.3605850338935852,0.6293075684380032,0.7072463768115942,0.6682769726247987
COLEC10,COLEC10,104,0.80784816,0.4322242736816406,0.7903381642512077,0.5458937198067633,0.6681159420289855
LINC00887,LINC00887,117,0.7561514,0.3507334291934967,0.6051529790660225,0.7310789049919485,0.6681159420289855
RNU6ATAC38P,RNU6ATAC38P,104,0.754767,0.3488366901874542,0.5996779388083736,0.7352657004830918,0.6674718196457328
PCMTD1,PCMTD1,113,0.8737,0.533640444278717,0.9719806763285024,0.3619967793880837,0.6669887278582931
AICDA,AICDA,112,0.8033174,0.42373234033584595,0.7723027375201288,0.561352657004831,0.6668276972624798
LRRC31,LRRC31,107,0.82415175,0.4651000201702118,0.8528180354267311,0.47954911433172304,0.6661835748792271
UGT3A1,UGT3A1,110,0.7936536,0.40519335865974426,0.7304347826086957,0.601610305958132,0.6660225442834138
DHX35,DHX35,106,0.8044414,0.42705342173576355,0.7768115942028986,0.5549114331723027,0.6658615136876007
7SK,7SK|ENSG00000254144.2,114,0.8425197,0.4982050061225891,0.9130434782608695,0.41867954911433175,0.6658615136876006
TRIM55,TRIM55,98,0.7564672,0.3530389368534088,0.6061191626409018,0.7246376811594203,0.665378421900161
LCE2A,LCE2A,119,0.80705386,0.4335334897041321,0.7877616747181965,0.5426731078904992,0.6652173913043478
RALY,RALY,100,0.7890022,0.39759236574172974,0.7156199677938808,0.6148148148148148,0.6652173913043478
RGS5,RGS5,122,0.71939105,0.29932311177253723,0.4901771336553945,0.8399355877616748,0.6650563607085347
OPLAH,OPLAH,121,0.7447037,0.33581414818763733,0.5674718196457327,0.7619967793880837,0.6647342995169082
SS18L1,SS18L1,104,0.7222591,0.3036438226699829,0.4962962962962963,0.8322061191626409,0.6642512077294686
BLCAP,BLCAP,94,0.75857097,0.3581874668598175,0.6135265700483091,0.7146537842190016,0.6640901771336554
EXT1,EXT1,107,0.81879115,0.45537129044532776,0.8309178743961353,0.4966183574879227,0.663768115942029
PEX11B,PEX11B,110,0.74973327,0.34449657797813416,0.5819645732689211,0.7455716586151369,0.663768115942029
HRSP12,HRSP12,104,0.7958287,0.4138064980506897,0.7420289855072464,0.5851851851851851,0.6636070853462157
TP53TG5,TP53TG5,95,0.84107244,0.49903079867362976,0.9098228663446055,0.4170692431561997,0.6634460547504026
MLF2,MLF2,95,0.7883438,0.39927491545677185,0.7143317230273752,0.6122383252818036,0.6632850241545893
RPL30,RPL30,98,0.81083834,0.4435330331325531,0.8012882447665056,0.5249597423510467,0.6631239935587762
MIR4654,MIR4654,118,0.7446119,0.33830782771110535,0.5671497584541063,0.7581320450885668,0.6626409017713366
MTMR11,MTMR11,104,0.7480048,0.34350141882896423,0.5764895330112721,0.7478260869565218,0.662157809983897
HNRNPL,HNRNPL,122,0.67346996,0.23743408918380737,0.3681159420289855,0.955877616747182,0.6619967793880838
SYCP2,SYCP2,107,0.76407343,0.3680085241794586,0.6341384863123993,0.6892109500805152,0.6616747181964573
SNHG17,SNHG17,114,0.7459855,0.341230571269989,0.5700483091787439,0.7529790660225443,0.6615136876006441
SERP1,SERP1,99,0.7762038,0.38307198882102966,0.6727858293075685,0.6499194847020934,0.6613526570048309
C12orf71,C12orf71,129,0.7553759,0.35551002621650696,0.6032206119162641,0.7181964573268921,0.6607085346215781
UTS2B,UTS2B,115,0.867643,0.5360654592514038,0.9619967793880837,0.35845410628019325,0.6602254428341385
DDR2,DDR2,98,0.7086301,0.28683918714523315,0.45603864734299515,0.8644122383252818,0.6602254428341385
PDE7A,PDE7A,100,0.77260214,0.3792148530483246,0.6592592592592592,0.6602254428341385,0.6597423510466989
SPINT3,SPINT3,112,0.8021849,0.42940568923950195,0.7677938808373591,0.5510466988727858,0.6594202898550725
PARP11,PARP11,104,0.8241808,0.47336211800575256,0.8534621578099839,0.4650563607085346,0.6592592592592592
TSPYL5,TSPYL5,105,0.8298963,0.4853723347187042,0.8776167471819646,0.4402576489533011,0.6589371980676328
ARNTL2,ARNTL2,108,0.7896107,0.40644562244415283,0.7178743961352657,0.5993558776167471,0.6586151368760065
LY6K,LY6K,97,0.7309818,0.32262295484542847,0.5243156199677939,0.7916264090177134,0.6579710144927536
C1orf189,C1orf189,111,0.78793037,0.40467289090156555,0.7133655394524959,0.6025764895330112,0.6579710144927535
